session_date,instrument,time,open,high,low,close,volume
2026-05-21,MNQ,1780920060,19686,19687,19679,19682.25,4738
2026-05-21,MNQ,1780920120,19682.5,19686,19678.25,19678.25,1787
2026-05-21,MNQ,1780920180,19679,19680.75,19678.25,19680.5,760
2026-05-21,MNQ,1780920240,19680.5,19683,19678,19678,1865
2026-05-21,MNQ,1780920300,19678,19680,19677.25,19677.25,838
2026-05-21,MNQ,1780920360,19676,19678.5,19674.75,19676.25,2957
2026-05-21,MNQ,1780920420,19676.25,19679.25,19673.75,19676.25,7436
2026-05-21,MNQ,1780920480,19675.75,19679.75,19675.75,19676.25,10935
2026-05-21,MNQ,1780920540,19676.25,19679.25,19676,19676.25,7597
2026-05-21,MNQ,1780920600,19675.75,19676.5,19667,19668.75,4228
2026-05-21,MNQ,1780920660,19670.25,19670.5,19666.5,19666.5,2327
2026-05-21,MNQ,1780920720,19665.75,19669.75,19665.75,19668.25,1922
2026-05-21,MNQ,1780920780,19668.75,19669.75,19665.25,19669.5,2498
2026-05-21,MNQ,1780920840,19668.25,19674.25,19665.5,19671.25,3946
2026-05-21,MNQ,1780920900,19670.75,19672,19664.75,19665,4416
2026-05-21,MNQ,1780920960,19664.25,19667.5,19661.25,19662.25,3892
2026-05-21,MNQ,1780921020,19660.75,19661.75,19657.5,19661.75,4671
2026-05-21,MNQ,1780921080,19660.75,19661,19653.75,19653.75,4491
2026-05-21,MNQ,1780921140,19655.5,19667.25,19652.5,19664.5,3682
2026-05-21,MNQ,1780921200,19665.25,19674,19665,19674,3071
2026-05-21,MNQ,1780921260,19673.75,19677.5,19671,19673.75,2245
2026-05-21,MNQ,1780921320,19673.5,19682.5,19671,19680.75,1928
2026-05-21,MNQ,1780921380,19680.25,19684.25,19671.5,19672.75,1444
2026-05-21,MNQ,1780921440,19673,19680.75,19672,19677.75,1549
2026-05-21,MNQ,1780921500,19676.25,19678.5,19671.5,19675.75,1221
2026-05-21,MNQ,1780921560,19674.75,19679.25,19674.5,19678.75,2009
2026-05-21,MNQ,1780921620,19677.5,19686,19673.5,19683.75,1335
2026-05-21,MNQ,1780921680,19682.75,19683.75,19673,19675.25,5466
2026-05-21,MNQ,1780921740,19676,19676.25,19673.75,19674.25,7470
2026-05-21,MNQ,1780921800,19673.75,19676.75,19673,19673.25,2541
2026-05-21,MNQ,1780921860,19673,19676.5,19656,19658.25,2536
2026-05-21,MNQ,1780921920,19659.25,19667.25,19657.5,19663,3226
2026-05-21,MNQ,1780921980,19662.75,19668,19660,19663.75,2112
2026-05-21,MNQ,1780922040,19662.5,19666,19656.75,19657.75,2431
2026-05-21,MNQ,1780922100,19657.5,19659.5,19652.25,19655.5,3005
2026-05-21,MNQ,1780922160,19656,19657.5,19645.25,19648,2104
2026-05-21,MNQ,1780922220,19648.75,19653,19641.75,19643.5,2833
2026-05-21,MNQ,1780922280,19643.25,19651.25,19643,19646.5,3979
2026-05-21,MNQ,1780922340,19646.25,19647.75,19638.5,19642,2922
2026-05-21,MNQ,1780922400,19642.25,19648.5,19639.75,19646.75,3595
2026-05-21,MNQ,1780922460,19647.25,19649.5,19630.25,19630.25,3478
2026-05-21,MNQ,1780922520,19632.25,19635.75,19620.5,19620.75,2045
2026-05-21,MNQ,1780922580,19620.5,19629.75,19617.75,19628.5,1712
2026-05-21,MNQ,1780922640,19628,19636.25,19627.75,19633,2398
2026-05-21,MNQ,1780922700,19634,19638.5,19631.75,19634.75,1270
2026-05-21,MNQ,1780922760,19634.25,19643.25,19633,19639.5,2822
2026-05-21,MNQ,1780922820,19637.5,19644,19637.5,19638.5,2560
2026-05-21,MNQ,1780922880,19639.25,19641.5,19634,19635.5,2830
2026-05-21,MNQ,1780922940,19635.5,19639.75,19631.75,19633,2487
2026-05-21,MNQ,1780923000,19633,19638.25,19629.75,19635.25,1955
2026-05-21,MNQ,1780923060,19635,19637.5,19634,19635.75,2568
2026-05-21,MNQ,1780923120,19636,19642.5,19633.5,19640.5,2120
2026-05-21,MNQ,1780923180,19641,19647.5,19641,19644,2854
2026-05-21,MNQ,1780923240,19644,19647.5,19639.75,19642.25,2024
2026-05-21,MNQ,1780923300,19643,19651.5,19643,19649,1880
2026-05-21,MNQ,1780923360,19649,19652,19646.25,19650.5,1639
2026-05-21,MNQ,1780923420,19651.25,19657.25,19650.25,19653.75,2315
2026-05-21,MNQ,1780923480,19653,19654,19652,19654,659
2026-05-21,MNQ,1780923540,19654,19656,19651,19653,2165
2026-05-21,MNQ,1780923600,19653,19656.75,19653,19653.25,3110
2026-05-21,MNQ,1780923660,19652.75,19659.75,19650.75,19658.5,3331
2026-05-21,MNQ,1780923720,19658.25,19670,19655.5,19667.25,2994
2026-05-21,MNQ,1780923780,19667.5,19672.5,19664.25,19669.75,2947
2026-05-21,MNQ,1780923840,19669,19669,19666.75,19668,2300
2026-05-21,MNQ,1780923900,19667.75,19672,19665,19670,3277
2026-05-21,MNQ,1780923960,19671,19672.75,19665.5,19667.25,1837
2026-05-21,MNQ,1780924020,19667.5,19675.5,19667.5,19671.5,1613
2026-05-21,MNQ,1780924080,19670.25,19671.75,19666.5,19667.25,3549
2026-05-21,MNQ,1780924140,19667.5,19670.5,19664.25,19665.5,3026
2026-05-21,MNQ,1780924200,19665.25,19670.5,19665.25,19669,1285
2026-05-21,MNQ,1780924260,19669,19670.25,19665.75,19666.25,1887
2026-05-21,MNQ,1780924320,19666.75,19670.25,19662.5,19663,2250
2026-05-21,MNQ,1780924380,19664,19667.25,19661,19663,1746
2026-05-21,MNQ,1780924440,19662.75,19662.75,19653.25,19656.25,3162
2026-05-21,MNQ,1780924500,19656.75,19664,19656,19662,3107
2026-05-21,MNQ,1780924560,19661.75,19664.5,19658.25,19661,2781
2026-05-21,MNQ,1780924620,19660.75,19662.25,19659.75,19661.25,1033
2026-05-21,MNQ,1780924680,19661,19666.5,19658.25,19665,2831
2026-05-21,MNQ,1780924740,19665.5,19666.75,19665.5,19666.75,521
2026-05-21,MNQ,1780924800,19666.5,19669,19664.75,19668.5,1786
2026-05-21,MNQ,1780924860,19669.25,19673,19666.25,19666.5,3168
2026-05-21,MNQ,1780924920,19666.25,19672.75,19664.25,19669.5,4633
2026-05-21,MNQ,1780924980,19669.75,19671.5,19665.75,19666.5,4733
2026-05-21,MNQ,1780925040,19667.5,19668.25,19663.5,19666,4802
2026-05-21,MNQ,1780925100,19665.75,19669.75,19665.5,19666.5,4156
2026-05-21,MNQ,1780925160,19666.75,19668.5,19661.75,19664.75,4318
2026-05-21,MNQ,1780925220,19664.5,19668.25,19664.5,19664.5,3406
2026-05-21,MNQ,1780925280,19664.25,19670,19664.25,19668.75,3358
2026-05-21,MNQ,1780925340,19668.75,19682.25,19665.25,19679.75,3455
2026-05-21,MNQ,1780925400,19681.5,19684.25,19678,19678.25,3946
2026-05-21,MNQ,1780925460,19678.5,19682.25,19678.5,19680,1956
2026-05-21,MNQ,1780925520,19679.25,19682.5,19669.5,19670.25,2038
2026-05-21,MNQ,1780925580,19670,19673.25,19664,19666.5,2708
2026-05-21,MNQ,1780925640,19666.25,19672.75,19666,19670.5,5247
2026-05-21,MNQ,1780925700,19670.75,19678,19668.75,19674.25,5680
2026-05-21,MNQ,1780925760,19673.25,19682,19673,19679.75,2445
2026-05-21,MNQ,1780925820,19677.75,19682.75,19676.5,19681.25,4397
2026-05-21,MNQ,1780925880,19680.25,19682.25,19671,19674.25,4679
2026-05-21,MNQ,1780925940,19674,19676.75,19669,19672.25,4803
2026-05-21,MNQ,1780926000,19672.25,19676,19671,19673.75,2889
2026-05-21,MNQ,1780926060,19674.25,19677,19670,19674.25,4929
2026-05-21,MNQ,1780926120,19674,19676,19670.5,19675.5,3045
2026-05-21,MNQ,1780926180,19676.5,19680.75,19674.5,19675.75,3295
2026-05-21,MNQ,1780926240,19676.25,19681,19676,19679,5298
2026-05-21,MNQ,1780926300,19679,19689.75,19678.5,19686.5,4992
2026-05-21,MNQ,1780926360,19687.25,19688.75,19684.75,19686,3703
2026-05-21,MNQ,1780926420,19687,19694.5,19686,19690.25,2740
2026-05-21,MNQ,1780926480,19691.25,19699.5,19687.5,19695.75,7477
2026-05-21,MNQ,1780926540,19694.75,19699.75,19686.75,19688.5,11551
2026-05-21,MNQ,1780926600,19689.25,19693.75,19687.25,19689.25,11927
2026-05-21,MNQ,1780926660,19689.75,19692.25,19689.5,19690,2706
2026-05-21,MNQ,1780926720,19690.25,19691.25,19685.5,19689.25,3760
2026-05-21,MNQ,1780926780,19689.25,19698.75,19689,19698.75,4927
2026-05-21,MNQ,1780926840,19699,19702,19696,19698.75,4227
2026-05-21,MNQ,1780926900,19698.25,19702.25,19688.75,19693.75,3328
2026-05-21,MNQ,1780926960,19693.75,19700.75,19693.5,19699.5,2697
2026-05-21,MNQ,1780927020,19699.5,19703,19697.25,19703,2630
2026-05-21,MNQ,1780927080,19703.25,19704.25,19696.25,19699.5,2529
2026-05-21,MNQ,1780927140,19700.25,19717.75,19700,19717.75,9686
2026-05-21,MNQ,1780927200,19718,19722.25,19717.75,19718.5,8894
2026-05-21,MNQ,1780927260,19719,19721.25,19710.5,19713.25,7413
2026-05-21,MNQ,1780927320,19713.5,19722,19711.5,19719.75,2668
2026-05-21,MNQ,1780927380,19720.25,19724,19709,19711.5,2273
2026-05-21,MNQ,1780927440,19712,19713.25,19708.25,19712.5,3509
2026-05-21,MNQ,1780927500,19713.5,19716,19710.75,19715,3661
2026-05-21,MNQ,1780927560,19714.25,19714.25,19701.75,19703,4341
2026-05-21,MNQ,1780927620,19702.25,19703.5,19690.75,19693.25,4918
2026-05-21,MNQ,1780927680,19694,19697.5,19683.5,19686.5,7866
2026-05-21,MNQ,1780927740,19686.75,19689,19682.75,19686.25,12151
2026-05-21,MNQ,1780927800,19687.25,19688,19685.25,19685.75,9507
2026-05-21,MNQ,1780927860,19685.5,19686.5,19684.5,19685.25,5705
2026-05-21,MNQ,1780927920,19686,19691.5,19682.5,19688.75,5580
2026-05-21,MNQ,1780927980,19688.75,19691.75,19687.75,19690.75,3108
2026-05-21,MNQ,1780928040,19690.5,19691.75,19689,19691.75,1874
2026-05-21,MNQ,1780928100,19692.5,19697.25,19689,19696.75,3783
2026-05-21,MNQ,1780928160,19696,19699.75,19695.25,19695.5,2990
2026-05-21,MNQ,1780928220,19695,19695.5,19691.5,19693.25,2518
2026-05-21,MNQ,1780928280,19693,19694.25,19692.25,19694,2263
2026-05-21,MNQ,1780928340,19694,19695.5,19691.25,19691.5,2625
2026-05-21,MNQ,1780928400,19691.75,19695,19687.25,19690.5,2219
2026-05-21,MNQ,1780928460,19690.5,19696,19686.75,19692.5,3426
2026-05-21,MNQ,1780928520,19692.25,19699.5,19691.75,19696.25,2946
2026-05-21,MNQ,1780928580,19696.25,19701,19691.75,19698,4501
2026-05-21,MNQ,1780928640,19697,19700.5,19695.25,19695.75,2623
2026-05-21,MNQ,1780928700,19695.5,19701.25,19692.75,19698.5,3671
2026-05-21,MNQ,1780928760,19698.5,19698.75,19694,19696,5233
2026-05-21,MNQ,1780928820,19695.5,19698.25,19690.25,19693.75,2551
2026-05-21,MNQ,1780928880,19693.75,19702.25,19693.5,19698.75,2512
2026-05-21,MNQ,1780928940,19699.5,19701.75,19694.75,19697,3827
2026-05-21,MNQ,1780929000,19697.25,19701,19695,19700.25,4255
2026-05-21,MNQ,1780929060,19700.25,19706.75,19700.25,19703.5,3995
2026-05-21,MNQ,1780929120,19703.5,19709.75,19699.75,19709.25,5645
2026-05-21,MNQ,1780929180,19709.75,19711.5,19702,19705.5,4009
2026-05-21,MNQ,1780929240,19705,19713.5,19703.75,19713.5,4410
2026-05-21,MNQ,1780929300,19713.25,19720,19712,19719.25,3768
2026-05-21,MNQ,1780929360,19719,19720,19712.5,19717.25,3047
2026-05-21,MNQ,1780929420,19718.25,19721.75,19714.75,19720.25,5009
2026-05-21,MNQ,1780929480,19720,19724.5,19716.5,19722.75,4318
2026-05-21,MNQ,1780929540,19722.25,19724.25,19722,19723.5,3328
2026-05-21,MNQ,1780929600,19723,19723.75,19717.5,19721,3572
2026-05-21,MNQ,1780929660,19720.75,19725,19717.5,19722.5,4470
2026-05-21,MNQ,1780929720,19722.25,19725.75,19721.75,19722,2781
2026-05-21,MNQ,1780929780,19722,19722.25,19717.75,19721,4842
2026-05-21,MNQ,1780929840,19721.25,19727.25,19717.25,19726.5,5079
2026-05-21,MNQ,1780929900,19727,19728.5,19725.5,19726.75,2433
2026-05-21,MNQ,1780929960,19727.25,19730.25,19723.75,19726.75,2375
2026-05-21,MNQ,1780930020,19727.25,19728.5,19721.5,19725.75,4963
2026-05-21,MNQ,1780930080,19726,19729.25,19724.25,19726.75,2114
2026-05-21,MNQ,1780930140,19725.5,19730,19722,19726.5,4066
2026-05-21,MNQ,1780930200,19728.5,19735.5,19726.75,19726.75,3729
2026-05-21,MNQ,1780930260,19726.5,19729.25,19724,19726.25,2817
2026-05-21,MNQ,1780930320,19726.25,19735.25,19723.75,19726,3286
2026-05-21,MNQ,1780930380,19725.5,19729.75,19720.75,19726.5,3768
2026-05-21,MNQ,1780930440,19727.25,19727.5,19723.25,19726.5,2343
2026-05-21,MNQ,1780930500,19726.5,19728.75,19710,19711.5,2435
2026-05-21,MNQ,1780930560,19710.5,19715,19706.5,19712.75,3630
2026-05-21,MNQ,1780930620,19711.5,19715.25,19710,19710.75,2386
2026-05-21,MNQ,1780930680,19711,19713.25,19701,19704.5,2753
2026-05-21,MNQ,1780930740,19702.75,19718,19699.75,19718,4555
2026-05-21,MNQ,1780930800,19717.5,19725,19712.75,19724.75,2139
2026-05-21,MNQ,1780930860,19725.5,19727.75,19722.5,19722.75,2809
2026-05-21,MNQ,1780930920,19723,19725.25,19713,19713,1769
2026-05-21,MNQ,1780930980,19714.25,19715.5,19707.5,19708,1858
2026-05-21,MNQ,1780931040,19709,19711.75,19704.5,19709.25,1418
2026-05-21,MNQ,1780931100,19709.25,19713,19706,19708.75,2553
2026-05-21,MNQ,1780931160,19709.75,19716.25,19708,19714.5,1710
2026-05-21,MNQ,1780931220,19714,19718,19709.25,19718,2283
2026-05-21,MNQ,1780931280,19719,19723.5,19714,19723.5,1971
2026-05-21,MNQ,1780931340,19723.25,19726,19715.5,19716,2031
2026-05-21,MNQ,1780931400,19716.25,19722,19714,19720.5,2220
2026-05-21,MNQ,1780931460,19721.5,19721.75,19715.75,19716.25,1391
2026-05-21,MNQ,1780931520,19716,19717.75,19713.25,19717,1178
2026-05-21,MNQ,1780931580,19717.25,19719,19708,19709,1494
2026-05-21,MNQ,1780931640,19708.5,19717.25,19706.25,19714,1756
2026-05-21,MNQ,1780931700,19713.25,19714,19709.25,19711.5,1460
2026-05-21,MNQ,1780931760,19712,19716.75,19710.25,19715,1504
2026-05-21,MNQ,1780931820,19714.75,19715.75,19709.75,19712.75,1290
2026-05-21,MNQ,1780931880,19714.5,19723,19713.5,19720.5,1512
2026-05-21,MNQ,1780931940,19721,19723.5,19719.25,19723.5,2248
2026-05-21,MNQ,1780932000,19725.5,19733.75,19724.75,19726.25,2228
2026-05-21,MNQ,1780932060,19725.75,19735,19725,19726,1697
2026-05-21,MNQ,1780932120,19726.5,19729,19724.25,19725,2044
2026-05-21,MNQ,1780932180,19726,19729,19722.25,19723.5,2241
2026-05-21,MNQ,1780932240,19724.5,19742,19720.5,19725.75,1603
2026-05-21,MNQ,1780932300,19724.25,19725,19719.25,19721.75,857
2026-05-21,MNQ,1780932360,19721.5,19728.5,19718.75,19726.25,1444
2026-05-21,MNQ,1780932420,19725.75,19729.5,19719.25,19721.75,1151
2026-05-21,MNQ,1780932480,19722.5,19726.25,19717.5,19720.75,1083
2026-05-21,MNQ,1780932540,19720,19724.75,19718.75,19721,1428
2026-05-21,MNQ,1780932600,19720.75,19724.5,19719.5,19723,1444
2026-05-21,MNQ,1780932660,19723,19728.25,19721.75,19726.25,1152
2026-05-21,MNQ,1780932720,19726.25,19731.75,19723,19726,1376
2026-05-21,MNQ,1780932780,19726.5,19729.5,19723.5,19726.75,2198
2026-05-21,MNQ,1780932840,19725.5,19726,19721.5,19725,1700
2026-05-21,MNQ,1780932900,19724.25,19728.5,19723.5,19725.75,1345
2026-05-21,MNQ,1780932960,19725.75,19728,19724,19726.25,1318
2026-05-21,MNQ,1780933020,19726.25,19729,19718.75,19721,1685
2026-05-21,MNQ,1780933080,19721.25,19726.5,19719.25,19724.5,879
2026-05-21,MNQ,1780933140,19724,19728.5,19722,19726.5,680
2026-05-21,MNQ,1780933200,19726,19729.25,19722,19724.5,792
2026-05-21,MNQ,1780933260,19724,19727.25,19722.25,19727.25,761
2026-05-21,MNQ,1780933320,19727,19727.5,19721.75,19723,855
2026-05-21,MNQ,1780933380,19722.75,19722.75,19712.5,19713.75,1144
2026-05-21,MNQ,1780933440,19712.75,19713.5,19710.25,19713,559
2026-05-21,MNQ,1780933500,19712.5,19713.75,19708.25,19711.25,809
2026-05-21,MNQ,1780933560,19711,19713,19708.25,19710.25,681
2026-05-21,MNQ,1780933620,19709.5,19711.25,19706.5,19707.75,1052
2026-05-21,MNQ,1780933680,19707.5,19713,19704.25,19711.75,678
2026-05-21,MNQ,1780933740,19711.25,19714.5,19708.25,19708.25,868
2026-05-21,MNQ,1780933800,19707.5,19708.5,19701.5,19702,414
2026-05-21,MNQ,1780933860,19701.5,19708,19699.75,19708,976
2026-05-21,MNQ,1780933920,19708,19713.5,19704.5,19712.5,477
2026-05-21,MNQ,1780933980,19711.75,19712,19707.25,19710,715
2026-05-21,MNQ,1780934040,19710.25,19713.5,19709,19712.5,712
2026-05-21,MNQ,1780934100,19713,19716.75,19707.25,19711,451
2026-05-21,MNQ,1780934160,19709.75,19712.5,19707.25,19709,295
2026-05-21,MNQ,1780934220,19709.5,19710.5,19707.25,19708,372
2026-05-21,MNQ,1780934280,19707.75,19710.5,19704.75,19710,514
2026-05-21,MNQ,1780934340,19710.5,19712.25,19706.25,19709.75,1072
2026-05-22,MNQ,1780911000,18655.25,18657.75,18648.75,18649,17780
2026-05-22,MNQ,1780911060,18650.5,18658.75,18650,18655,18016
2026-05-22,MNQ,1780911120,18655.75,18668.5,18652,18667.25,12709
2026-05-22,MNQ,1780911180,18668.25,18676.75,18667,18673,9804
2026-05-22,MNQ,1780911240,18672.25,18685.5,18671.75,18685.5,9517
2026-05-22,MNQ,1780911300,18685.5,18688.25,18671.5,18674.5,7744
2026-05-22,MNQ,1780911360,18675.75,18676.25,18671,18672.25,6811
2026-05-22,MNQ,1780911420,18673.75,18677,18670.5,18674.5,9094
2026-05-22,MNQ,1780911480,18673.75,18676.5,18670.75,18673.75,12658
2026-05-22,MNQ,1780911540,18674,18674,18667,18669,11024
2026-05-22,MNQ,1780911600,18669,18673,18659.75,18662.5,7699
2026-05-22,MNQ,1780911660,18662.25,18663.75,18648.25,18650.5,4605
2026-05-22,MNQ,1780911720,18650.75,18653.75,18649,18652.75,6046
2026-05-22,MNQ,1780911780,18651.75,18658.25,18650.5,18656.5,6714
2026-05-22,MNQ,1780911840,18655.25,18673,18651.75,18670.5,12218
2026-05-22,MNQ,1780911900,18670.75,18674.75,18665,18667.25,11758
2026-05-22,MNQ,1780911960,18667,18672,18663,18669.75,9862
2026-05-22,MNQ,1780912020,18669.75,18672.75,18667.75,18669.5,9278
2026-05-22,MNQ,1780912080,18668.5,18676.75,18666.5,18673.25,8264
2026-05-22,MNQ,1780912140,18673.75,18678,18668.75,18671.25,5964
2026-05-22,MNQ,1780912200,18672.25,18674.25,18668,18668.25,9314
2026-05-22,MNQ,1780912260,18668.75,18672,18660,18662.75,6785
2026-05-22,MNQ,1780912320,18664,18670.75,18661.75,18668,7473
2026-05-22,MNQ,1780912380,18667,18674.75,18663.25,18671.25,7819
2026-05-22,MNQ,1780912440,18671.25,18675.5,18668.5,18671.5,9274
2026-05-22,MNQ,1780912500,18672,18691.25,18669.25,18690,10270
2026-05-22,MNQ,1780912560,18689.5,18702,18687.5,18699.25,12930
2026-05-22,MNQ,1780912620,18699,18700,18696,18700,8666
2026-05-22,MNQ,1780912680,18700,18704.5,18698,18702,10121
2026-05-22,MNQ,1780912740,18702,18704.75,18688.25,18690.5,7371
2026-05-22,MNQ,1780912800,18690,18698.25,18690,18695.75,4806
2026-05-22,MNQ,1780912860,18696.25,18703.75,18694.25,18702,6511
2026-05-22,MNQ,1780912920,18701.5,18708,18701,18708,8260
2026-05-22,MNQ,1780912980,18709.25,18721.25,18705.25,18721,8165
2026-05-22,MNQ,1780913040,18719.5,18734.25,18714.75,18734,6900
2026-05-22,MNQ,1780913100,18735.25,18737.75,18728.75,18730,7114
2026-05-22,MNQ,1780913160,18730,18732,18724.75,18732,10048
2026-05-22,MNQ,1780913220,18732.5,18735.5,18732.25,18733.5,9674
2026-05-22,MNQ,1780913280,18734,18736.25,18716.75,18719.25,6954
2026-05-22,MNQ,1780913340,18720.25,18723,18712.75,18713.25,6372
2026-05-22,MNQ,1780913400,18712.5,18716,18710.5,18713.5,7081
2026-05-22,MNQ,1780913460,18713.5,18723,18709.5,18722.5,12513
2026-05-22,MNQ,1780913520,18722.25,18723.5,18718.5,18719,12570
2026-05-22,MNQ,1780913580,18718.25,18727,18716,18727,12797
2026-05-22,MNQ,1780913640,18727,18730.5,18724.5,18728,10107
2026-05-22,MNQ,1780913700,18728.25,18734,18727,18730.75,10192
2026-05-22,MNQ,1780913760,18731.25,18731.75,18728.75,18730.25,6811
2026-05-22,MNQ,1780913820,18729.5,18732,18726.75,18732,5870
2026-05-22,MNQ,1780913880,18732.75,18735,18729.25,18731,10447
2026-05-22,MNQ,1780913940,18731.25,18737.25,18730.75,18736.75,11721
2026-05-22,MNQ,1780914000,18736.75,18738.25,18734,18738,10960
2026-05-22,MNQ,1780914060,18737.75,18738.5,18731.75,18734,10299
2026-05-22,MNQ,1780914120,18733.5,18735.25,18726.25,18727,7331
2026-05-22,MNQ,1780914180,18727,18731.5,18725,18731.5,5455
2026-05-22,MNQ,1780914240,18731.25,18731.25,18724,18724.25,8865
2026-05-22,MNQ,1780914300,18723.25,18723.5,18713.5,18714.5,12342
2026-05-22,MNQ,1780914360,18714.5,18719.5,18714.25,18717.5,10957
2026-05-22,MNQ,1780914420,18718,18722,18718,18718.75,9255
2026-05-22,MNQ,1780914480,18719.25,18722.5,18715,18717.75,8778
2026-05-22,MNQ,1780914540,18717.5,18720.75,18716.75,18719.25,5760
2026-05-22,MNQ,1780914600,18719.25,18722.25,18715.75,18719.25,4984
2026-05-22,MNQ,1780914660,18719,18727.25,18716.5,18725.75,7246
2026-05-22,MNQ,1780914720,18725.75,18728,18723.75,18726.5,7216
2026-05-22,MNQ,1780914780,18726.5,18727.25,18723,18725.5,5989
2026-05-22,MNQ,1780914840,18725,18730.25,18724.75,18728.25,6609
2026-05-22,MNQ,1780914900,18727.5,18730,18726.75,18727.25,6462
2026-05-22,MNQ,1780914960,18727.25,18730,18718.5,18721.25,5726
2026-05-22,MNQ,1780915020,18721.5,18730.5,18718,18728.5,6988
2026-05-22,MNQ,1780915080,18727.75,18730,18722.75,18723,4212
2026-05-22,MNQ,1780915140,18723.5,18727.25,18719.75,18725.5,5476
2026-05-22,MNQ,1780915200,18724.5,18731.25,18724,18728.75,6877
2026-05-22,MNQ,1780915260,18728.25,18729.25,18726.25,18729.25,5614
2026-05-22,MNQ,1780915320,18728.75,18732.25,18725,18727.75,5084
2026-05-22,MNQ,1780915380,18727.5,18729.25,18725,18728,5819
2026-05-22,MNQ,1780915440,18727.75,18730.5,18726.25,18726.75,5434
2026-05-22,MNQ,1780915500,18727.75,18730,18723,18725.5,7189
2026-05-22,MNQ,1780915560,18725.5,18726.25,18722,18723.5,10308
2026-05-22,MNQ,1780915620,18723.75,18726.5,18721,18724.25,11839
2026-05-22,MNQ,1780915680,18724,18725.75,18716,18716.75,12253
2026-05-22,MNQ,1780915740,18716.5,18733.5,18716.25,18732.75,8599
2026-05-22,MNQ,1780915800,18733,18737.75,18729,18737.75,6694
2026-05-22,MNQ,1780915860,18736.75,18741.5,18733,18739.25,6055
2026-05-22,MNQ,1780915920,18739.25,18740.25,18739,18739.25,1745
2026-05-22,MNQ,1780915980,18738.5,18738.75,18733.75,18737.5,4559
2026-05-22,MNQ,1780916040,18738.25,18740,18725.75,18729.75,7062
2026-05-22,MNQ,1780916100,18730.25,18737.75,18727,18737.75,8610
2026-05-22,MNQ,1780916160,18737.75,18743.25,18735.75,18741.75,7725
2026-05-22,MNQ,1780916220,18741.5,18750,18739.25,18748.5,6777
2026-05-22,MNQ,1780916280,18748.75,18749,18741.5,18745,5157
2026-05-22,MNQ,1780916340,18746.25,18754,18743.25,18752.25,5786
2026-05-22,MNQ,1780916400,18752.25,18758.25,18751.75,18758.25,8590
2026-05-22,MNQ,1780916460,18757.75,18757.75,18753.5,18753.75,10258
2026-05-22,MNQ,1780916520,18754.25,18756.5,18747.75,18748.25,10969
2026-05-22,MNQ,1780916580,18748.75,18748.75,18736.25,18739,8316
2026-05-22,MNQ,1780916640,18738.25,18739.5,18735.25,18736.75,6947
2026-05-22,MNQ,1780916700,18736.25,18738.75,18730,18733.25,6858
2026-05-22,MNQ,1780916760,18734,18736.75,18724.5,18726,5110
2026-05-22,MNQ,1780916820,18726.25,18727.25,18724.25,18726,1818
2026-05-22,MNQ,1780916880,18727,18729.75,18725.75,18727.25,5630
2026-05-22,MNQ,1780916940,18726.5,18726.5,18714,18717.25,6045
2026-05-22,MNQ,1780917000,18717.5,18721.5,18717.25,18720.5,4532
2026-05-22,MNQ,1780917060,18720.5,18721,18714.25,18715.25,3387
2026-05-22,MNQ,1780917120,18714.25,18715,18709,18712.75,4808
2026-05-22,MNQ,1780917180,18711.25,18714.25,18706.25,18707.5,4292
2026-05-22,MNQ,1780917240,18706.75,18707.5,18702,18702,9338
2026-05-22,MNQ,1780917300,18701.75,18706,18699.75,18704,11196
2026-05-22,MNQ,1780917360,18704.5,18704.5,18695.25,18695.25,9082
2026-05-22,MNQ,1780917420,18695.75,18711,18692.5,18707.75,8793
2026-05-22,MNQ,1780917480,18708.25,18711,18705.5,18710.75,9274
2026-05-22,MNQ,1780917540,18708.5,18711.75,18705.75,18707.25,7567
2026-05-22,MNQ,1780917600,18707,18712.25,18704.25,18709,12328
2026-05-22,MNQ,1780917660,18707.5,18709.75,18702.5,18705,34947
2026-05-22,MNQ,1780917720,18705,18708.5,18702,18707.75,18270
2026-05-22,MNQ,1780917780,18708.25,18713,18705.75,18712.75,12846
2026-05-22,MNQ,1780917840,18714,18715.25,18706.5,18710.25,8308
2026-05-22,MNQ,1780917900,18710.25,18711.25,18694,18697,8807
2026-05-22,MNQ,1780917960,18696,18702,18695.75,18697,6976
2026-05-22,MNQ,1780918020,18695.75,18699,18692,18699,4641
2026-05-22,MNQ,1780918080,18697.5,18702,18695.75,18699,2702
2026-05-22,MNQ,1780918140,18699.25,18700,18692.25,18695.25,3690
2026-05-22,MNQ,1780918200,18695,18699,18694,18695.75,2312
2026-05-22,MNQ,1780918260,18695.75,18698.5,18693.5,18695,1520
2026-05-22,MNQ,1780918320,18696,18699.25,18693.5,18697.75,5926
2026-05-22,MNQ,1780918380,18697.5,18701.25,18694.25,18697.5,4243
2026-05-22,MNQ,1780918440,18698.25,18701.25,18694,18694.75,2858
2026-05-22,MNQ,1780918500,18695.25,18700.5,18694,18696.75,3346
2026-05-22,MNQ,1780918560,18696.5,18705.5,18696.5,18705,1743
2026-05-22,MNQ,1780918620,18704.5,18713,18702.5,18709.25,1888
2026-05-22,MNQ,1780918680,18709.25,18712.75,18707.75,18710.75,2350
2026-05-22,MNQ,1780918740,18710.75,18712.75,18707,18709.25,1143
2026-05-22,MNQ,1780918800,18709.25,18709.25,18706.25,18708.5,1436
